id_pa;nazwa_podmiotu;rpt_podmiotu;medium;plan_data_oddania;przepustowosc;czy_szkola;wojewodztwo;powiat;kod_terc;gmina;kod_simc;miejscowosc;kod_ulic;ulica;numer_porzadkowy;x92;y92;x84;y84;teryt_g;wkt;ulica_old;teryt_p;teryt_w
1095301;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;ŚREDZKI;218032;MIĘKINIA;877476;PISARZOWICE;1528;UL. BOCZNA;6;349936;373134;16,8511690000;51,2051860000;0218032;POINT(349935.993682438 373133.963331816);;0218;02
311028;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;ŚREDZKI;218032;MIĘKINIA;877476;PISARZOWICE;1528;UL. BOCZNA;1;349973;373260;16,8516460000;51,2063290000;0218032;POINT(349973.016503751 373260.042497184);;0218;02
744786;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;ŚREDZKI;218032;MIĘKINIA;877476;PISARZOWICE;1528;UL. BOCZNA;15;349925;372975;16,8510780000;51,2037540000;0218032;POINT(349924.984128871 372974.971535916);;0218;02
282293;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;ŚREDZKI;218032;MIĘKINIA;877476;PISARZOWICE;1528;UL. BOCZNA;5;349958;373100;16,8514980000;51,2048870000;0218032;POINT(349957.995333057 373100.055424308);;0218;02
1207516;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;ŚREDZKI;218032;MIĘKINIA;877476;PISARZOWICE;1528;UL. BOCZNA;4;349946;373184;16,8512910000;51,2056380000;0218032;POINT(349945.981968358 373183.957432085);;0218;02
776676;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;ŚREDZKI;218032;MIĘKINIA;877520;WILKSZYN;12403;UL. MARSZOWICKA;2A;351107;371068;16,8687820000;51,1869220000;0218032;POINT(351107.001976114 371067.959525124);;0218;02
957883;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;ŚREDZKI;218032;MIĘKINIA;877520;WILKSZYN;12403;UL. MARSZOWICKA;7A;350993;371169;16,8671090000;51,1878000000;0218032;POINT(350992.965170656 371168.94601342);;0218;02
945780;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;ŚREDZKI;218032;MIĘKINIA;877520;WILKSZYN;12403;UL. MARSZOWICKA;15E;351406;370686;16,8732170000;51,1835670000;0218032;POINT(351406.022183265 370686.051584712);;0218;02
1302623;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;ŚREDZKI;218032;MIĘKINIA;877520;WILKSZYN;12403;UL. MARSZOWICKA;7D;351033;371102;16,8677090000;51,1872090000;0218032;POINT(351032.972049424 371102.035764921);;0218;02
1316645;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;ŚREDZKI;218032;MIĘKINIA;877520;WILKSZYN;12403;UL. MARSZOWICKA;9A;351172;371037;16,8697250000;51,1866610000;0218032;POINT(351172.035281151 371037.037673969);;0218;02
1304068;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;ŚREDZKI;218032;MIĘKINIA;877520;WILKSZYN;12403;UL. MARSZOWICKA;14A;351337;370673;16,8722350000;51,1834320000;0218032;POINT(351336.984177485 370673.030832997);;0218;02
323967;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;ŚREDZKI;218032;MIĘKINIA;877520;WILKSZYN;12403;UL. MARSZOWICKA;5;350965;371215;16,8666900000;51,1882070000;0218032;POINT(350965.009242466 371215.036604903);;0218;02
1095399;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;ŚREDZKI;218032;MIĘKINIA;877520;WILKSZYN;12403;UL. MARSZOWICKA;14;351343;370670;16,8723220000;51,1834060000;0218032;POINT(351342.978449698 370669.964793333);;0218;02
1095402;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;ŚREDZKI;218032;MIĘKINIA;877520;WILKSZYN;12403;UL. MARSZOWICKA;7C;351023;371120;16,8675590000;51,1873680000;0218032;POINT(351023.006509673 371120.013817723);;0218;02
1095400;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;ŚREDZKI;218032;MIĘKINIA;877520;WILKSZYN;12403;UL. MARSZOWICKA;17;351373;370605;16,8727780000;51,1828300000;0218032;POINT(351372.982222551 370605.015977167);;0218;02
1095398;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;ŚREDZKI;218032;MIĘKINIA;877520;WILKSZYN;12403;UL. MARSZOWICKA;9;351176;370925;16,8698280000;51,1856550000;0218032;POINT(351175.989546994 370925.004635995);;0218;02
1095404;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;ŚREDZKI;218032;MIĘKINIA;877520;WILKSZYN;12403;UL. MARSZOWICKA;2E;351106;371064;16,8687690000;51,1868860000;0218032;POINT(351105.977811407 371063.984186423);;0218;02
1095403;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;ŚREDZKI;218032;MIĘKINIA;877520;WILKSZYN;12403;UL. MARSZOWICKA;15B;351402;370764;16,8731270000;51,1842670000;0218032;POINT(351401.986246446 370764.043814552);;0218;02
312140;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;ŚREDZKI;218032;MIĘKINIA;877520;WILKSZYN;12403;UL. MARSZOWICKA;12;351303;370648;16,8717590000;51,1831980000;0218032;POINT(351302.977058843 370647.982730652);;0218;02
312123;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;ŚREDZKI;218032;MIĘKINIA;877520;WILKSZYN;12403;UL. MARSZOWICKA;6;350993;371157;16,8671140000;51,1876930000;0218032;POINT(350992.969284087 371157.042021136);;0218;02
312199;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;ŚREDZKI;218032;MIĘKINIA;877520;WILKSZYN;12403;UL. MARSZOWICKA;7B;351009;371144;16,8673490000;51,1875800000;0218032;POINT(351009.020688059 371144.004857162);;0218;02
312124;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;ŚREDZKI;218032;MIĘKINIA;877520;WILKSZYN;12403;UL. MARSZOWICKA;8;351045;371081;16,8678900000;51,1870230000;0218032;POINT(351045.016128059 371080.993659097);;0218;02
312197;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;ŚREDZKI;218032;MIĘKINIA;877520;WILKSZYN;12403;UL. MARSZOWICKA;15A;351384;370726;16,8728860000;51,1839200000;0218032;POINT(351384.033716047 370725.959353252);;0218;02
312130;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;ŚREDZKI;218032;MIĘKINIA;877520;WILKSZYN;12403;UL. MARSZOWICKA;11;351279;370664;16,8714090000;51,1833360000;0218032;POINT(351278.96971776 370664.030520667);;0218;02
744787;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;ŚREDZKI;218032;MIĘKINIA;877520;WILKSZYN;12403;UL. MARSZOWICKA;11A;351251;370710;16,8709900000;51,1837420000;0218032;POINT(351251.004990284 370710.008267066);;0218;02
282333;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;ŚREDZKI;218032;MIĘKINIA;877520;WILKSZYN;12403;UL. MARSZOWICKA;16;351352;370644;16,8724620000;51,1831750000;0218032;POINT(351352.01579541 370644.004288008);;0218;02
282332;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;ŚREDZKI;218032;MIĘKINIA;877520;WILKSZYN;12403;UL. MARSZOWICKA;15;351364;370698;16,8726110000;51,1836630000;0218032;POINT(351363.995217299 370697.947879657);;0218;02
282331;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;ŚREDZKI;218032;MIĘKINIA;877520;WILKSZYN;12403;UL. MARSZOWICKA;13;351320;370621;16,8720140000;51,1829600000;0218032;POINT(351320.025855739 370621.01144496);;0218;02
1460184;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;ŚREDZKI;218032;MIĘKINIA;877507;RADAKOWICE;9572;UL. KOŚCIUSZKI;11;342165;364879;16,7436080000;51,1288950000;0218032;POINT(342164.981422585 364878.967972244);;0218;02
403781;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;ŚREDZKI;218032;MIĘKINIA;877507;RADAKOWICE;9572;UL. KOŚCIUSZKI;5;342245;364861;16,7447590000;51,1287560000;0218032;POINT(342245.011539778 364861.04851287);;0218;02
403342;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;ŚREDZKI;218032;MIĘKINIA;877507;RADAKOWICE;9572;UL. KOŚCIUSZKI;7;342229;364868;16,7445270000;51,1288140000;0218032;POINT(342228.982515312 364867.99303473);;0218;02
403344;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;ŚREDZKI;218032;MIĘKINIA;877507;RADAKOWICE;9572;UL. KOŚCIUSZKI;21;341997;364940;16,7411820000;51,1293970000;0218032;POINT(341997.014500983 364939.975619595);;0218;02
373654;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;ŚREDZKI;218032;MIĘKINIA;877507;RADAKOWICE;9572;UL. KOŚCIUSZKI;25;341935;364975;16,7402810000;51,1296950000;0218032;POINT(341935.01464968 364975.035335314);;0218;02
373667;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;ŚREDZKI;218032;MIĘKINIA;877507;RADAKOWICE;9572;UL. KOŚCIUSZKI;20;341918;365045;16,7400070000;51,1303190000;0218032;POINT(341917.981925903 365044.984589211);;0218;02
373662;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;ŚREDZKI;218032;MIĘKINIA;877507;RADAKOWICE;9572;UL. KOŚCIUSZKI;27;341921;365008;16,7400660000;51,1299870000;0218032;POINT(341920.974532792 365007.954477672);;0218;02
373671;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;ŚREDZKI;218032;MIĘKINIA;877507;RADAKOWICE;9572;UL. KOŚCIUSZKI;14;342012;364969;16,7413830000;51,1296620000;0218032;POINT(342011.977302834 364968.999876629);;0218;02
373974;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;ŚREDZKI;218032;MIĘKINIA;877507;RADAKOWICE;9572;UL. KOŚCIUSZKI;9;342191;364883;16,7439780000;51,1289380000;0218032;POINT(342191.006755111 364882.953811261);;0218;02
1220991;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;ŚREDZKI;218032;MIĘKINIA;877507;RADAKOWICE;9572;UL. KOŚCIUSZKI;1;342410;364909;16,7470950000;51,1292320000;0218032;POINT(342410.018395131 364908.951148354);;0218;02
1220989;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;ŚREDZKI;218032;MIĘKINIA;877507;RADAKOWICE;9572;UL. KOŚCIUSZKI;18;341962;365018;16,7406480000;51,1300890000;0218032;POINT(341962.028366153 365018.041711749);;0218;02
1220988;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;ŚREDZKI;218032;MIĘKINIA;877507;RADAKOWICE;9572;UL. KOŚCIUSZKI;22;341874;365071;16,7393670000;51,1305410000;0218032;POINT(341873.978547475 365071.03646748);;0218;02
1220987;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;ŚREDZKI;218032;MIĘKINIA;877507;RADAKOWICE;9572;UL. KOŚCIUSZKI;19;342005;364921;16,7413040000;51,1292290000;0218032;POINT(342004.973947248 364921.039610812);;0218;02
1220993;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;ŚREDZKI;218032;MIĘKINIA;877507;RADAKOWICE;9572;UL. KOŚCIUSZKI;17;342062;364897;16,7421290000;51,1290290000;0218032;POINT(342061.993670513 364897.037083603);;0218;02
871127;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;ŚREDZKI;218032;MIĘKINIA;877507;RADAKOWICE;9572;UL. KOŚCIUSZKI;2;342368;364950;16,7464770000;51,1295890000;0218032;POINT(342368.009994067 364949.957480871);;0218;02
209815;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;ŚREDZKI;218032;MIĘKINIA;877507;RADAKOWICE;9572;UL. KOŚCIUSZKI;4;342330;364912;16,7459510000;51,1292370000;0218032;POINT(342330.021734759 364911.958317987);;0218;02
209817;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;ŚREDZKI;218032;MIĘKINIA;877507;RADAKOWICE;9572;UL. KOŚCIUSZKI;16;341998;364986;16,7411760000;51,1298110000;0218032;POINT(341998.00806992 364986.006508143);;0218;02
209816;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;ŚREDZKI;218032;MIĘKINIA;877507;RADAKOWICE;9572;UL. KOŚCIUSZKI;10;342207;364898;16,7442000000;51,1290780000;0218032;POINT(342207.01123683 364898.039236389);;0218;02
209813;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;ŚREDZKI;218032;MIĘKINIA;877507;RADAKOWICE;9572;UL. KOŚCIUSZKI;3;342271;364861;16,7451300000;51,1287630000;0218032;POINT(342270.984150026 364861.031045704);;0218;02
209814;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;ŚREDZKI;218032;MIĘKINIA;877507;RADAKOWICE;9572;UL. KOŚCIUSZKI;13;342145;364898;16,7433140000;51,1290610000;0218032;POINT(342144.984434014 364898.050488539);;0218;02
303385;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;ŚREDZKI;218012;KOSTOMŁOTY;876198;SIEMIDROŻYCE;99999;;22;336607;357005;16,6677850000;51,0565680000;0218012;POINT(336606.971881669 357005.041806438);;0218;02
303381;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;ŚREDZKI;218012;KOSTOMŁOTY;876198;SIEMIDROŻYCE;99999;;23;336477;356981;16,6659420000;51,0563150000;0218012;POINT(336476.976300188 356981.011477493);;0218;02
303380;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;ŚREDZKI;218012;KOSTOMŁOTY;876198;SIEMIDROŻYCE;99999;;3;336560;356874;16,6671740000;51,0553770000;0218012;POINT(336559.976223545 356874.015507887);;0218;02
1092957;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;ŚREDZKI;218012;KOSTOMŁOTY;876198;SIEMIDROŻYCE;99999;;2;336552;356904;16,6670470000;51,0556440000;0218012;POINT(336552.019876064 356903.9750345);;0218;02
1092953;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;ŚREDZKI;218012;KOSTOMŁOTY;876198;SIEMIDROŻYCE;99999;;5;336489;356889;16,6661550000;51,0554910000;0218012;POINT(336488.994026943 356888.949089972);;0218;02
278771;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;ŚREDZKI;218012;KOSTOMŁOTY;876198;SIEMIDROŻYCE;99999;;1;336579;356872;16,6674460000;51,0553640000;0218012;POINT(336578.984822894 356871.966841994);;0218;02
1247513;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;ŚREDZKI;218032;MIĘKINIA;877520;WILKSZYN;39985;UL. ŚWIĘTEGO PIOTRA;3;349991;371191;16,8527680000;51,1877360000;0218032;POINT(349990.97300157 371191.001646643);;0218;02
1214215;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;ŚREDZKI;218032;MIĘKINIA;877520;WILKSZYN;28549;UL. ŚWIĘTEGO MIKOŁAJA;3;349613;371176;16,8473680000;51,1875020000;0218032;POINT(349612.996516935 371176.02519291);;0218;02
1231862;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;ŚREDZKI;218032;MIĘKINIA;877520;WILKSZYN;28549;UL. ŚWIĘTEGO MIKOŁAJA;11;349560;371066;16,8466560000;51,1864990000;0218032;POINT(349559.993346568 371065.991485086);;0218;02
957470;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;ŚREDZKI;218032;MIĘKINIA;877520;WILKSZYN;28549;UL. ŚWIĘTEGO MIKOŁAJA;9;349574;371093;16,8468450000;51,1867450000;0218032;POINT(349573.99728528 371092.949355181);;0218;02
681701;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;ŚREDZKI;218032;MIĘKINIA;877520;WILKSZYN;28549;UL. ŚWIĘTEGO MIKOŁAJA;5;349602;371152;16,8472210000;51,1872830000;0218032;POINT(349602.014809636 371151.982528924);;0218;02
1105923;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;ŚREDZKI;218032;MIĘKINIA;877520;WILKSZYN;41723;UL. WIŚNIOWOGÓRSKA;4;350039;371194;16,8534540000;51,1877760000;0218032;POINT(350039.02311309 371194.048155406);;0218;02
1146837;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;ŚREDZKI;218032;MIĘKINIA;877520;WILKSZYN;41723;UL. WIŚNIOWOGÓRSKA;6;350030;371177;16,8533320000;51,1876200000;0218032;POINT(350029.994382474 371176.956521671);;0218;02
931585;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;ŚREDZKI;218032;MIĘKINIA;877329;KRĘPICE;3811;UL. DĘBOWA;5;347646;369215;16,8200660000;51,1693540000;0218032;POINT(347645.995932241 369214.967802879);;0218;02
1810010;Tauron Obsługa Klienta sp. z o.o.;;światłowodowe;20211223;;0;DOLNOŚLĄSKIE;ZĄBKOWICKI;224022;CIEPŁOWODY;851896;TARGOWICA;99999;;27;314945;356133;16,3593665290;51,0421572838;0218052;POINT(314945 356133);;0218;02
1810011;Tauron Obsługa Klienta sp. z o.o.;;światłowodowe;20211223;;0;DOLNOŚLĄSKIE;ZĄBKOWICKI;224022;CIEPŁOWODY;851896;TARGOWICA;99999;;28;314989;356169;16,3599752733;51,0424949422;0218052;POINT(314989 356169);;0218;02
1810012;Tauron Obsługa Klienta sp. z o.o.;;światłowodowe;20211223;;0;DOLNOŚLĄSKIE;ZĄBKOWICKI;224022;CIEPŁOWODY;851896;TARGOWICA;99999;;29;314999;356144;16,3601305826;51,0422735245;0218052;POINT(314999 356144);;0218;02
1810013;Tauron Obsługa Klienta sp. z o.o.;;światłowodowe;20211223;;0;DOLNOŚLĄSKIE;ZĄBKOWICKI;224022;CIEPŁOWODY;851896;TARGOWICA;99999;;30A;315027;356050;16,3605777026;51,0414378996;0218052;POINT(315027 356050);;0218;02
1810014;Tauron Obsługa Klienta sp. z o.o.;;światłowodowe;20211223;;0;DOLNOŚLĄSKIE;ZĄBKOWICKI;224022;CIEPŁOWODY;851896;TARGOWICA;99999;;31;315022;356013;16,3605253421;51,0411038225;0218052;POINT(315022 356013);;0218;02
1810015;Tauron Obsługa Klienta sp. z o.o.;;światłowodowe;20211223;;0;DOLNOŚLĄSKIE;ZĄBKOWICKI;224022;CIEPŁOWODY;851896;TARGOWICA;99999;;32;315025;355981;16,3605844503;51,0408172502;0218052;POINT(315025 355981);;0218;02
1810016;Tauron Obsługa Klienta sp. z o.o.;;światłowodowe;20211223;;0;DOLNOŚLĄSKIE;ZĄBKOWICKI;224022;CIEPŁOWODY;851896;TARGOWICA;99999;;33;315086;355976;16,3614564274;51,0407919672;0218052;POINT(315086 355976);;0218;02
1810017;Tauron Obsługa Klienta sp. z o.o.;;światłowodowe;20211223;;0;DOLNOŚLĄSKIE;ZĄBKOWICKI;224022;CIEPŁOWODY;851896;TARGOWICA;99999;;34;315107;356005;16,3617409270;51,0410593109;0218052;POINT(315107 356005);;0218;02
1810018;Tauron Obsługa Klienta sp. z o.o.;;światłowodowe;20211223;;0;DOLNOŚLĄSKIE;ZĄBKOWICKI;224022;CIEPŁOWODY;851896;TARGOWICA;99999;;38;315078;355879;16,3613919478;51,0399177889;0218052;POINT(315078 355879);;0218;02
1810008;Tauron Obsługa Klienta sp. z o.o.;;światłowodowe;20211223;;0;DOLNOŚLĄSKIE;ZĄBKOWICKI;224022;CIEPŁOWODY;851896;TARGOWICA;99999;;16;314872;356167;16,3583086569;51,0424392637;0218052;POINT(314872 356167);;0218;02
1810009;Tauron Obsługa Klienta sp. z o.o.;;światłowodowe;20211223;;0;DOLNOŚLĄSKIE;ZĄBKOWICKI;224022;CIEPŁOWODY;851896;TARGOWICA;99999;;24;314861;356190;16,3581401080;51,0426423853;0218052;POINT(314861 356190);;0218;02
1204203;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;ŚREDZKI;218032;MIĘKINIA;877447;MROZÓW;7354;UL. JASTRZĘBIA;4;344260;371497;16,7706670000;51,1889530000;0218032;POINT(344259.977933008 371497.037944032);;0218;02
732724;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;ŚREDZKI;218032;MIĘKINIA;877447;MROZÓW;7354;UL. JASTRZĘBIA;2;344265;371476;16,7707480000;51,1887650000;0218032;POINT(344265.002062199 371475.968983027);;0218;02
1244381;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;ŚREDZKI;218032;MIĘKINIA;877341;ŻURAWINIEC;8171;UL. KASZTANOWA;3;347719;369712;16,8208990000;51,1738410000;0218032;POINT(347718.99228146 369712.001412084);;0218;02
1272055;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;ŚREDZKI;218032;MIĘKINIA;877341;ŻURAWINIEC;8171;UL. KASZTANOWA;4;347820;369814;16,8223000000;51,1747850000;0218032;POINT(347819.996172638 369814.032220388);;0218;02
